municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona;cupo;clusters;clusters_2;cluster_asignado_2;muni_cluster;n
MORON;0100PP0081;100;3;MORON;INICIAL Y PRIMARIA;PP;4752;2;611158;130;0;160;290;-58.63240;-34.69053;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100PP0083;100;3;MORON;INICIAL Y PRIMARIA;PP;4753;2;600503;0;0;120;120;-58.60567;-34.63191;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100PP0093;100;3;MORON;INICIAL Y PRIMARIA;PP;4754;2;605657;35;0;123;158;-58.62893;-34.64861;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100PP0099;100;3;MORON;INICIAL Y PRIMARIA;PP;4756;2;610725;0;0;260;260;-58.57492;-34.63310;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100PP0105;100;3;MORON;INICIAL Y PRIMARIA;PP;4759;3;611160;90;0;120;210;-58.64456;-34.69890;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100PP0108;100;3;MORON;INICIAL Y PRIMARIA;PP;4760;3;600146;0;0;493;493;-58.63784;-34.63826;Urbano;Urbano;35294;4;4;3;100-3;17
MORON;0100PP0109;100;3;MORON;INICIAL Y PRIMARIA;PP;4761;3;604730;70;0;140;210;-58.62453;-34.64957;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100SC0001;100;3;MORON;INICIAL Y PRIMARIA;SC;4762;1;613126;150;0;200;350;-58.57770;-34.62846;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100SC0002;100;3;MORON;INICIAL Y PRIMARIA;SC;4763;1;616507;164;0;280;444;-58.65313;-34.68655;12;Urbano;35294;4;4;4;100-4;28
MORON;0100BS0037;100;3;MORON;SECUNDARIAS;BS;4764;2;618203;180;0;0;180;-58.60560;-34.63185;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100BS0043;100;3;MORON;SECUNDARIAS;BS;4765;2;619835;0;65;0;65;-58.60762;-34.66167;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100BS0044;100;3;MORON;SECUNDARIAS;BS;4766;2;620040;50;0;0;50;-58.60587;-34.62752;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100DE0704;100;3;MORON;SECUNDARIAS;DE;4767;3;610729;15;0;0;15;-58.60628;-34.63493;12;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0008;100;3;MORON;SECUNDARIAS;MS;4768;1;602711;480;0;0;480;-58.58249;-34.61633;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0009;100;3;MORON;SECUNDARIAS;MS;4769;1;606116;305;430;0;735;-58.61226;-34.65172;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0012;100;3;MORON;SECUNDARIAS;MS;4771;2;611157;110;0;0;110;-58.62150;-34.67821;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100MS0014;100;3;MORON;SECUNDARIAS;MS;4772;2;606169;600;0;0;600;-58.64675;-34.64027;Urbano;Urbano;35294;4;4;3;100-3;17
MORON;0100MS0021;100;3;MORON;SECUNDARIAS;MS;4773;2;605582;350;0;0;350;-58.66008;-34.66864;Urbano;Urbano;35294;4;4;3;100-3;17
MORON;0100MS0022;100;3;MORON;SECUNDARIAS;MS;4774;2;608612;350;55;0;405;-58.64009;-34.65981;Urbano;Urbano;35294;4;4;3;100-3;17
MORON;0100MS0023;100;3;MORON;SECUNDARIAS;MS;4775;2;606159;200;0;0;200;-58.59963;-34.65859;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0031;100;3;MORON;SECUNDARIAS;MS;4777;2;605610;600;0;0;600;-58.62238;-34.63941;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0032;100;3;MORON;SECUNDARIAS;MS;4778;2;605612;0;32;0;32;-58.62455;-34.64969;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0033;100;3;MORON;SECUNDARIAS;MS;4779;2;620416;200;220;0;420;-58.57922;-34.62608;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0035;100;3;MORON;SECUNDARIAS;MS;4780;2;619837;150;0;0;150;-58.63249;-34.69072;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100MS0036;100;3;MORON;SECUNDARIAS;MS;4781;2;619831;0;250;0;250;-58.59849;-34.60665;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0039;100;3;MORON;SECUNDARIAS;MS;4783;2;618048;250;0;0;250;-58.66022;-34.66862;Urbano;Urbano;35294;4;4;3;100-3;17
MORON;0100MS0040;100;3;MORON;SECUNDARIAS;MS;4784;2;618204;0;20;0;20;-58.62886;-34.64855;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0042;100;3;MORON;SECUNDARIAS;MS;4786;2;619834;115;95;0;210;-58.59556;-34.62956;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0043;100;3;MORON;SECUNDARIAS;MS;4787;2;618049;100;0;0;100;-58.64036;-34.68618;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100MS0044;100;3;MORON;SECUNDARIAS;MS;4788;2;618196;225;0;0;225;-58.61268;-34.67246;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0045;100;3;MORON;SECUNDARIAS;MS;4789;2;618188;200;0;0;200;-58.62690;-34.63786;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0046;100;3;MORON;SECUNDARIAS;MS;4790;2;618043;170;100;0;270;-58.57232;-34.63776;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0047;100;3;MORON;SECUNDARIAS;MS;4791;2;618187;0;235;0;235;-58.62054;-34.66075;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0048;100;3;MORON;SECUNDARIAS;MS;4792;2;617597;160;150;0;310;-58.64448;-34.69884;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100MS0050;100;3;MORON;SECUNDARIAS;MS;4794;2;617269;90;0;0;90;-58.61885;-34.64725;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0051;100;3;MORON;SECUNDARIAS;MS;4795;2;618039;160;0;0;160;-58.61757;-34.65340;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0052;100;3;MORON;SECUNDARIAS;MS;4796;2;618185;185;0;0;185;-58.62232;-34.65499;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;0100MS0053;100;3;MORON;SECUNDARIAS;MS;4797;2;619832;200;0;0;200;-58.58604;-34.64697;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0057;100;3;MORON;SECUNDARIAS;MS;4798;2;618197;130;0;0;130;-58.59021;-34.60833;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0058;100;3;MORON;SECUNDARIAS;MS;4799;2;618195;400;0;0;400;-58.59150;-34.61701;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0059;100;3;MORON;SECUNDARIAS;MS;4800;2;620041;0;210;0;210;-58.57484;-34.63304;Urbano;Urbano;35294;4;4;1;100-1;50
MORON;0100MS0062;100;3;MORON;SECUNDARIAS;MS;4801;2;617595;80;0;0;80;-58.66161;-34.68316;Urbano;Urbano;35294;4;4;4;100-4;28
MORON;0100MS3091;100;3;MORON;SECUNDARIAS;MS;4802;4;620039;40;35;0;75;-58.60246;-34.64856;Urbano;Urbano;35294;4;4;2;100-2;45
MORON;cluster;100;cluster;MORON;cluster;cluster;4803;cluster;cluster;cluster;cluster;cluster;cluster;-58.58846;-34.62866;cluster;cluster;cluster;cluster;cluster;1;100-1;cluster
MORON;cluster;100;cluster;MORON;cluster;cluster;4804;cluster;cluster;cluster;cluster;cluster;cluster;-58.61570;-34.64930;cluster;cluster;cluster;cluster;cluster;2;100-2;cluster
MORON;cluster;100;cluster;MORON;cluster;cluster;4805;cluster;cluster;cluster;cluster;cluster;cluster;-58.64509;-34.65105;cluster;cluster;cluster;cluster;cluster;3;100-3;cluster
MORON;cluster;100;cluster;MORON;cluster;cluster;4806;cluster;cluster;cluster;cluster;cluster;cluster;-58.63970;-34.68666;cluster;cluster;cluster;cluster;cluster;4;100-4;cluster
NAVARRO;0074JI0902;74;2;NAVARRO;INICIAL Y PRIMARIA;JI;4807;3;602006;20;0;85;105;-59.28101;-35.00583;Urbano;Urbano;2849;2.534066459;3;2;74-2;7
NAVARRO;0074JI0906;74;2;NAVARRO;INICIAL Y PRIMARIA;JI;4808;3;602003;0;0;16;16;-59.27976;-34.99570;Urbano;Urbano;2849;2.534066459;3;2;74-2;7
NAVARRO;0074PP0003;74;2;NAVARRO;INICIAL Y PRIMARIA;PP;4809;1;607760;0;0;5;5;-59.27768;-35.00507;Urbano;Urbano;2849;2.534066459;3;2;74-2;7
NAVARRO;0074PP0012;74;2;NAVARRO;INICIAL Y PRIMARIA;PP;4810;2;607360;0;0;9;9;-59.27648;-34.99315;Urbano;Urbano;2849;2.534066459;3;2;74-2;7
NAVARRO;cluster;74;cluster;NAVARRO;cluster;cluster;4812;cluster;cluster;cluster;cluster;cluster;cluster;-59.28002;-35.00082;cluster;cluster;cluster;cluster;cluster;2;74-2;cluster
NECOCHEA;0075EE0503;75;2;NECOCHEA;INICIAL Y PRIMARIA;EE;4813;3;608368;75;0;145;220;-58.73226;-38.56628;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075ET0001;75;2;NECOCHEA;INICIAL Y PRIMARIA;ET;4814;1;611205;0;0;75;75;-58.72091;-38.55299;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075ET0002;75;2;NECOCHEA;INICIAL Y PRIMARIA;ET;4815;1;617191;0;0;33;33;-58.75367;-38.54396;12;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075JI0903;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4816;3;610526;0;0;295;295;-58.75721;-38.55313;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075JI0904;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4817;3;608364;10;0;119;129;-58.72190;-38.57787;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0909;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4818;3;611203;0;0;310;310;-58.69680;-38.56709;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0910;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4819;3;610571;0;0;32;32;-58.77035;-38.54316;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075JI0912;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4820;3;602557;0;0;15;15;-58.73190;-38.56383;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0914;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4821;3;611208;0;0;85;85;-58.71718;-38.55533;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0915;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4822;3;608369;0;0;195;195;-58.73307;-38.57853;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0916;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4823;3;604746;0;0;75;75;-58.72137;-38.54452;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075JI0917;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4824;3;606733;0;0;170;170;-58.73852;-38.55291;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075JI0920;75;2;NECOCHEA;INICIAL Y PRIMARIA;JI;4826;3;614333;29;0;75;104;-58.74325;-38.53670;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075JS0001;75;2;NECOCHEA;INICIAL Y PRIMARIA;JS;4827;1;622955;0;0;4;4;-58.70500;-38.53368;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0002;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4828;1;606775;0;0;506;506;-58.73966;-38.55844;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0003;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4829;1;605875;0;485;0;485;-58.73719;-38.55410;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0004;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4830;1;606774;0;0;284;284;-58.73327;-38.55719;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0005;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4831;1;605882;60;0;92;152;-58.74894;-38.55501;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0007;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4832;1;601058;0;0;524;524;-58.73867;-38.56273;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0009;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4833;1;606771;68;0;75;143;-58.73358;-38.56810;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0010;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4834;2;610525;33;0;190;223;-58.75782;-38.55431;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0011;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4835;2;604087;0;0;4;4;-58.75302;-38.54468;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0014;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4836;2;605873;99;0;105;204;-58.73764;-38.55024;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0021;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4837;2;610570;0;0;2;2;-58.76989;-38.54597;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0026;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4838;2;611206;0;0;20;20;-58.71594;-38.55437;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0028;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4839;2;604088;0;0;390;390;-58.74203;-38.53858;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0029;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4840;2;608366;0;0;5;5;-58.73175;-38.58027;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0035;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4841;2;611202;90;0;90;180;-58.69802;-38.56549;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0036;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4842;2;608370;0;0;9;9;-58.71857;-38.56896;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0041;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4843;2;611204;110;0;118;228;-58.70543;-38.53405;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0049;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4844;2;604139;225;0;225;450;-58.76346;-38.53798;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075PP0050;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4845;2;616847;0;0;258;258;-58.72168;-38.54956;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0051;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4846;2;602556;0;450;0;450;-58.71952;-38.57841;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075PP0052;75;2;NECOCHEA;INICIAL Y PRIMARIA;PP;4847;2;611328;0;267;0;267;-58.73829;-38.55305;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075SC0001;75;2;NECOCHEA;INICIAL Y PRIMARIA;SC;4848;1;620835;130;0;150;280;-58.77258;-38.55021;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075SC0003;75;2;NECOCHEA;INICIAL Y PRIMARIA;SC;4849;1;616544;130;0;131;261;-58.70292;-38.56773;12;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075FC0076;75;2;NECOCHEA;SECUNDARIAS;FC;4850;2;616369;77;0;0;77;-58.71711;-38.55973;12;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075MS0005;75;2;NECOCHEA;SECUNDARIAS;MS;4851;1;604138;0;28;0;28;-58.76993;-38.54601;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075MS0009;75;2;NECOCHEA;SECUNDARIAS;MS;4852;1;616178;41;24;0;65;-58.70540;-38.53418;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075MS0010;75;2;NECOCHEA;SECUNDARIAS;MS;4853;2;617534;0;71;0;71;-58.75774;-38.55425;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075MS0011;75;2;NECOCHEA;SECUNDARIAS;MS;4854;2;617537;99;0;0;99;-58.74195;-38.53852;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075MS0013;75;2;NECOCHEA;SECUNDARIAS;MS;4855;2;617538;0;52;0;52;-58.69794;-38.56543;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075MS0015;75;2;NECOCHEA;SECUNDARIAS;MS;4856;2;620433;43;0;0;43;-58.75294;-38.54461;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075MS0016;75;2;NECOCHEA;SECUNDARIAS;MS;4857;2;617540;0;32;0;32;-58.76314;-38.53813;Urbano;Urbano;13680;4.590007172;5;5;75-5;33
NECOCHEA;0075MS0017;75;2;NECOCHEA;SECUNDARIAS;MS;4858;2;618358;0;40;0;40;-58.72763;-38.55268;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;0075MT0003;75;2;NECOCHEA;SECUNDARIAS;MT;4859;1;606773;0;120;0;120;-58.72580;-38.55481;Urbano;Urbano;13680;4.590007172;5;4;75-4;24
NECOCHEA;cluster;75;cluster;NECOCHEA;cluster;cluster;4860;cluster;cluster;cluster;cluster;cluster;cluster;-58.71812;-38.55963;cluster;cluster;cluster;cluster;cluster;4;75-4;cluster
NECOCHEA;cluster;75;cluster;NECOCHEA;cluster;cluster;4861;cluster;cluster;cluster;cluster;cluster;cluster;-58.74821;-38.54955;cluster;cluster;cluster;cluster;cluster;5;75-5;cluster
N DE JULIO;0076JI0902;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4862;3;605005;0;0;79;79;-60.88223;-35.44118;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076JI0909;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4863;3;605120;0;0;159;159;-60.89426;-35.45507;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076JI0910;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4864;3;611516;0;0;68;68;-60.87538;-35.44459;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076JI0911;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4865;3;605010;0;0;23;23;-60.88118;-35.43433;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076JI0914;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4866;3;605122;0;0;32;32;-60.89601;-35.44471;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076JI0916;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4867;3;611507;0;0;95;95;-60.87066;-35.46142;Urbano;Urbano;NA;NA;NA;3;76-3;7
N DE JULIO;0076JI0917;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4868;3;612441;0;0;144;144;-60.88834;-35.43942;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076JI0918;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JI;4869;3;611948;0;0;8;8;-60.88378;-35.45130;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076JS0001;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;JS;4870;1;614334;0;0;5;5;-60.89236;-35.43160;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076PP0002;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4871;1;611501;0;0;157;157;-60.88324;-35.44313;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076PP0003;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4872;1;611282;0;0;275;275;-60.87147;-35.44743;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076PP0004;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4873;1;611277;0;0;420;420;-60.88062;-35.44946;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076PP0005;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4874;1;611592;0;0;141;141;-60.89192;-35.44569;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076PP0006;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4875;1;605009;0;0;14;14;-60.88851;-35.43921;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076PP0025;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4876;2;611591;17;0;17;34;-60.89684;-35.44459;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076PP0033;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4877;2;605019;0;0;3;3;-60.86739;-35.46571;Urbano;Urbano;NA;NA;NA;3;76-3;7
N DE JULIO;0076PP0051;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4878;2;605015;0;0;5;5;-60.88210;-35.43234;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076PP0053;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;PP;4879;2;611590;0;0;15;15;-60.89474;-35.45474;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076SC0001;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;SC;4880;1;611950;131;0;131;262;-60.88409;-35.45093;Urbano;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076SC0002;76;2;NUEVE DE JULIO;INICIAL Y PRIMARIA;SC;4881;1;616547;161;0;147;308;-60.87188;-35.44393;12;Urbano;NA;NA;NA;1;76-1;12
N DE JULIO;0076MS0012;76;2;NUEVE DE JULIO;SECUNDARIAS;MS;4882;2;617787;230;0;0;230;-60.89466;-35.45467;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076MS0013;76;2;NUEVE DE JULIO;SECUNDARIAS;MS;4883;2;617225;117;0;0;117;-60.89184;-35.44563;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076MT0001;76;2;NUEVE DE JULIO;SECUNDARIAS;MT;4884;1;617786;71;0;0;71;-60.89676;-35.44453;Urbano;Urbano;NA;NA;NA;2;76-2;11
N DE JULIO;0076MT0002;76;2;NUEVE DE JULIO;SECUNDARIAS;MT;4885;1;611283;0;21;43;64;-60.87662;-35.45343;Urbano;Urbano;NA;NA;NA;3;76-3;7
N DE JULIO;cluster;76;cluster;NUEVE DE JULIO;cluster;cluster;4886;cluster;cluster;cluster;cluster;cluster;cluster;-60.88022;-35.44377;cluster;cluster;cluster;cluster;cluster;1;76-1;cluster
N DE JULIO;cluster;76;cluster;NUEVE DE JULIO;cluster;cluster;4887;cluster;cluster;cluster;cluster;cluster;cluster;-60.89329;-35.44544;cluster;cluster;cluster;cluster;cluster;2;76-2;cluster
N DE JULIO;cluster;76;cluster;NUEVE DE JULIO;cluster;cluster;4888;cluster;cluster;cluster;cluster;cluster;cluster;-60.87505;-35.45994;cluster;cluster;cluster;cluster;cluster;3;76-3;cluster
OLAVARRIA;0077EE0504;77;2;OLAVARRIA;INICIAL Y PRIMARIA;EE;4889;3;603414;53;0;106;159;-60.32435;-36.89961;Urbano;Urbano;14905;8;8;4;77-4;20
OLAVARRIA;0077EE0505;77;2;OLAVARRIA;INICIAL Y PRIMARIA;EE;4890;3;609475;6;0;12;18;-60.34026;-36.89180;Urbano;Urbano;14905;8;8;6;77-6;21
OLAVARRIA;0077EL0001;77;2;OLAVARRIA;INICIAL Y PRIMARIA;EL;4891;1;603360;53;0;106;159;-60.32448;-36.89625;Urbano;Urbano;14905;8;8;6;77-6;21
OLAVARRIA;0077JI0901;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4892;3;615130;0;347;0;347;-60.32202;-36.89658;Urbano;Urbano;14905;8;8;6;77-6;21
OLAVARRIA;0077JI0902;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4893;3;609530;0;302;0;302;-60.31935;-36.89867;Urbano;Urbano;14905;8;8;4;77-4;20
OLAVARRIA;0077JI0903;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4894;3;603440;19;0;106;125;-60.32809;-36.88881;Urbano;Urbano;14905;8;8;6;77-6;21
OLAVARRIA;0077JI0904;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4895;3;609991;14;0;14;28;-60.16699;-36.86683;Urbano;Urbano;14905;8;8;7;77-7;5
OLAVARRIA;0077JI0906;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4896;3;606718;5;0;102;107;-60.27780;-36.97864;Urbano;Urbano;14905;8;8;2;77-2;6
OLAVARRIA;0077JI0907;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4897;3;603743;18;0;103;121;-60.23265;-36.84259;Urbano;Urbano;14905;8;8;8;77-8;5
OLAVARRIA;0077JI0908;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4898;3;609659;0;0;142;142;-60.32269;-36.91042;Urbano;Urbano;14905;8;8;4;77-4;20
OLAVARRIA;0077JI0909;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4899;3;609430;0;0;26;26;-60.31061;-36.88741;Urbano;Urbano;14905;8;8;1;77-1;21
OLAVARRIA;0077JI0912;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4900;3;605138;0;0;129;129;-60.15755;-36.93804;Urbano;Urbano;14905;8;8;5;77-5;7
OLAVARRIA;0077JI0913;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4901;3;609812;0;240;0;240;-60.30075;-36.89044;Urbano;Urbano;14905;8;8;1;77-1;21
OLAVARRIA;0077JI0914;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4902;3;609658;0;0;67;67;-60.31514;-36.90536;Urbano;Urbano;14905;8;8;4;77-4;20
OLAVARRIA;0077JI0915;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4903;3;603415;0;0;112;112;-60.33964;-36.90382;Urbano;Urbano;14905;8;8;4;77-4;20
OLAVARRIA;0077JI0916;77;2;OLAVARRIA;INICIAL Y PRIMARIA;JI;4904;3;603436;0;0;149;149;-60.33530;-36.87977;Urbano;Urbano;14905;8;8;6;77-6;21
