municipio_sae;clave_provincial;municipio_code;number_mun_code;municipio;tipo;rama;escuela;number_escuela;cue;cs;dmclc;dmc;cupo_total;long;lat;ubicacion_cue;zona
LINCOLN;0059PP0049;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;49;2;603545;0;0;12;12;-61.82398363;-35.09524649;Rural Disperso;Rural
LINCOLN;0059PP0051;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;51;2;603546;0;0;9;9;-62.02014442;-35.25085411;Rural Disperso;Rural
LINCOLN;0059PP0055;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;55;2;603577;0;0;6;6;-61.57952;-34.943507;Rural Disperso;Rural
LINCOLN;0059PP0056;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;56;2;603576;0;0;15;15;-61.46685281;-34.67832121;Rural Agrupado;Rural
LINCOLN;0059PP0061;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;61;2;603575;0;0;7;7;-61.66361069;-34.82694763;Rural Disperso;Rural
LINCOLN;0059PP0064;59;2;LINCOLN;INICIAL Y PRIMARIA;PP;64;2;609516;0;0;299;299;-61.5346284;-34.87468669;Urbano                        ;Urbano
LINCOLN;0059SC0001;59;2;LINCOLN;INICIAL Y PRIMARIA;SC;1;1;616523;220;0;251;471;-61.51979664;-34.87033491;12;Urbano
LINCOLN;0059SC0002;59;2;LINCOLN;INICIAL Y PRIMARIA;SC;2;1;616524;159;0;178;337;-61.53193045;-34.85480346;12;Urbano
LINCOLN;0059SC0003;59;2;LINCOLN;INICIAL Y PRIMARIA;SC;3;1;616525;166;0;186;352;-62.24578819;-35.14135711;12;Rural
LOBERIA;0060EE0501;60;2;LOBERIA;INICIAL Y PRIMARIA;EE;501;3;607447;65;0;150;215;-58.775993;-38.16261995;Urbano                        ;Urbano
LOBERIA;0060ET0001;60;2;LOBERIA;INICIAL Y PRIMARIA;ET;1;1;615094;0;0;50;50;-58.77248607;-38.17255044;Urbano                        ;Urbano
LOBERIA;0060JI0901;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;901;3;607564;10;0;210;220;-58.7836064;-38.16880472;Urbano                        ;Urbano
LOBERIA;0060JI0902;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;902;3;600692;12;0;49;61;-58.84687805;-37.7862962;Rural Agrupado;Rural
LOBERIA;0060JI0903;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;903;3;607445;0;0;34;34;-58.74615834;-37.62426954;Rural Agrupado;Rural
LOBERIA;0060JI0904;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;904;3;601858;0;0;152;152;-58.78043106;-38.1540492;Urbano                        ;Urbano
LOBERIA;0060JI0905;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;905;3;601857;0;0;23;23;-58.73970886;-38.20056274;Rural Agrupado;Rural
LOBERIA;0060JI0906;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;906;3;601859;0;0;49;49;-58.77415298;-38.17455523;Urbano                        ;Urbano
LOBERIA;0060JI0907;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;907;3;601849;0;0;18;18;-58.34486355;-38.32968023;Rural Disperso;Rural
LOBERIA;0060JI0908;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;908;3;600688;0;0;15;15;-58.91251711;-37.90575693;Rural Agrupado;Rural
LOBERIA;0060JI0910;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;910;3;600078;0;0;24;24;-58.79155886;-38.16314842;Urbano                        ;Urbano
LOBERIA;0060JI0911;60;2;LOBERIA;INICIAL Y PRIMARIA;JI;911;3;601850;0;0;180;180;-58.7774572;-38.16830297;Urbano                        ;Urbano
LOBERIA;0060JM0001;60;2;LOBERIA;INICIAL Y PRIMARIA;JM;1;1;623241;23;0;23;46;-58.78820311;-38.15722021;12;Urbano
LOBERIA;0060JS0001;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;1;1;621601;0;0;6;6;-58.53668209;-38.49988211;Rural Disperso;Rural
LOBERIA;0060JS0002;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;2;1;621521;0;0;5;5;-58.85709009;-38.16216718;Rural Disperso;Rural
LOBERIA;0060JS0003;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;3;1;620598;0;0;5;5;-58.43340519;-38.17196076;Rural Disperso;Rural
LOBERIA;0060JS0004;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;4;1;619030;11;0;11;22;-58.67169994;-38.39923935;Rural Agrupado;Rural
LOBERIA;0060JS0005;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;5;1;621670;0;0;6;6;-58.68816535;-37.96254901;Rural Disperso;Rural
LOBERIA;0060JS0006;60;2;LOBERIA;INICIAL Y PRIMARIA;JS;6;1;622151;0;0;3;3;-58.50832592;-37.80621484;Rural Disperso;Rural
LOBERIA;0060PP0001;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;1;1;601745;90;0;90;180;-58.78146066;-38.16456462;Urbano                        ;Urbano
LOBERIA;0060PP0003;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;3;1;601743;50;0;50;100;-58.77343144;-38.15890229;Urbano                        ;Urbano
LOBERIA;0060PP0004;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;4;1;613940;0;0;6;6;-58.57450578;-38.10974843;Rural Disperso;Rural
LOBERIA;0060PP0006;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;6;1;600106;65;0;225;290;-58.78247917;-38.15519644;Urbano                        ;Urbano
LOBERIA;0060PP0007;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;7;1;605661;59;0;59;118;-58.79498701;-38.16160892;Urbano                        ;Urbano
LOBERIA;0060PP0010;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;10;2;600105;20;0;20;40;-58.67088092;-38.39930049;Rural Agrupado;Rural
LOBERIA;0060PP0011;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;11;2;600076;78;0;78;156;-58.77774555;-38.17684014;Urbano                        ;Urbano
LOBERIA;0060PP0012;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;12;2;600057;50;0;50;100;-58.74028117;-38.19606101;Rural Agrupado;Rural
LOBERIA;0060PP0013;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;13;2;600687;0;0;18;18;-58.91279779;-37.90567872;Rural Agrupado;Rural
LOBERIA;0060PP0014;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;14;2;601742;0;0;12;12;-58.68857926;-37.96301125;Rural Disperso;Rural
LOBERIA;0060PP0015;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;15;2;601746;80;0;85;165;-58.8468669;-37.78673384;Rural Agrupado;Rural
LOBERIA;0060PP0017;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;17;2;600077;0;0;5;5;-58.45349478;-38.07953161;Rural Disperso;Rural
LOBERIA;0060PP0018;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;18;2;600059;0;0;3;3;-58.45971824;-38.42679986;Rural Disperso;Rural
LOBERIA;0060PP0019;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;19;2;600693;0;0;6;6;-58.64576836;-37.77207183;Rural Disperso;Rural
LOBERIA;0060PP0020;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;20;2;600685;0;0;4;4;-59.08680417;-37.95543281;Rural Disperso;Rural
LOBERIA;0060PP0021;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;21;2;607444;0;0;15;15;-58.85752164;-38.16215499;Rural Disperso;Rural
LOBERIA;0060PP0023;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;23;2;606388;0;0;8;8;-58.85785436;-38.06673848;Rural Disperso;Rural
LOBERIA;0060PP0025;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;25;2;613846;0;0;5;5;-58.96877362;-38.05644708;Rural Disperso;Rural
LOBERIA;0060PP0026;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;26;2;601744;80;0;80;160;-58.74902453;-37.62608754;Rural Agrupado;Rural
LOBERIA;0060PP0027;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;27;2;601740;0;0;2;2;-58.75464959;-37.84120974;Rural Disperso;Rural
LOBERIA;0060PP0029;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;29;2;607565;0;0;24;24;-58.34600482;-38.32904102;Rural Disperso;Rural
LOBERIA;0060PP0030;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;30;2;601853;0;0;5;5;-58.53685316;-38.49935349;Rural Disperso;Rural
LOBERIA;0060PP0031;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;31;2;601856;0;0;5;5;-58.43308215;-38.17220731;Rural Disperso;Rural
LOBERIA;0060PP0034;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;34;2;612609;0;0;12;12;-58.50821849;-37.8060754;Rural Disperso;Rural
LOBERIA;0060PP0037;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;37;2;600690;0;0;13;13;-58.84861274;-38.11529901;Rural Disperso;Rural
LOBERIA;0060PP0039;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;39;2;601748;0;0;6;6;-58.565698;-37.970557;Rural Disperso;Rural
LOBERIA;0060PP0040;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;40;2;601855;0;0;4;4;-58.56788967;-38.23449824;Rural Disperso;Rural
LOBERIA;0060PP0041;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;41;2;600683;0;0;3;3;-58.913782;-38.10485196;Rural Disperso;Rural
LOBERIA;0060PP0043;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;43;2;601848;0;0;2;2;-58.3937709;-38.37286667;Rural Disperso;Rural
LOBERIA;0060PP0046;60;2;LOBERIA;INICIAL Y PRIMARIA;PP;46;2;600058;0;413;0;413;-58.77803867;-38.16851405;Urbano                        ;Urbano
LOBOS;0061EE0501;61;2;LOBOS;INICIAL Y PRIMARIA;EE;501;3;611004;110;0;110;220;-59.08628499;-35.1858793;Urbano                        ;Urbano
LOBOS;0061EE0502;61;2;LOBOS;INICIAL Y PRIMARIA;EE;502;3;602180;70;0;70;140;-59.09072271;-35.18219512;Urbano                        ;Urbano
LOBOS;0061JI0901;61;2;LOBOS;INICIAL Y PRIMARIA;JI;901;3;611006;15;0;225;240;-59.10376171;-35.18620803;Urbano                        ;Urbano
LOBOS;0061JI0902;61;2;LOBOS;INICIAL Y PRIMARIA;JI;902;3;611012;0;0;147;147;-59.08691307;-35.14871298;Urbano                        ;Urbano
LOBOS;0061JI0903;61;2;LOBOS;INICIAL Y PRIMARIA;JI;903;3;604480;93;0;209;302;-59.08220054;-35.1875958;Urbano                        ;Urbano
LOBOS;0061JI0904;61;2;LOBOS;INICIAL Y PRIMARIA;JI;904;3;604484;0;0;149;149;-59.09639118;-35.1872432;Urbano                        ;Urbano
LOBOS;0061JI0905;61;2;LOBOS;INICIAL Y PRIMARIA;JI;905;3;602375;0;0;28;28;-59.0432783;-35.06267981;Rural Disperso;Rural
LOBOS;0061JI0906;61;2;LOBOS;INICIAL Y PRIMARIA;JI;906;3;613866;0;0;24;24;-59.34168323;-35.19946016;Rural Agrupado;Rural
LOBOS;0061JI0907;61;2;LOBOS;INICIAL Y PRIMARIA;JI;907;3;602373;0;0;10;10;-59.48693361;-35.24549372;Rural Agrupado;Rural
LOBOS;0061JI0908;61;2;LOBOS;INICIAL Y PRIMARIA;JI;908;3;612802;0;0;46;46;-59.16630911;-35.29969282;Rural Agrupado;Rural
LOBOS;0061JI0909;61;2;LOBOS;INICIAL Y PRIMARIA;JI;909;3;604481;38;0;100;138;-59.10076782;-35.17085341;Urbano                        ;Urbano
LOBOS;0061JI0910;61;2;LOBOS;INICIAL Y PRIMARIA;JI;910;3;611009;0;0;138;138;-59.09521316;-35.19438172;Urbano                        ;Urbano
LOBOS;0061JI0911;61;2;LOBOS;INICIAL Y PRIMARIA;JI;911;3;613867;0;0;40;40;-59.10482111;-35.1505183;Urbano                        ;Urbano
LOBOS;0061JI0912;61;2;LOBOS;INICIAL Y PRIMARIA;JI;912;3;613868;0;0;102;102;-59.08831743;-35.16973459;Urbano                        ;Urbano
LOBOS;0061JS0001;61;2;LOBOS;INICIAL Y PRIMARIA;JS;1;1;621356;0;0;6;6;-59.12418071;-35.11039481;Rural Disperso;Rural
LOBOS;0061JS0002;61;2;LOBOS;INICIAL Y PRIMARIA;JS;2;1;621355;0;0;4;4;-59.22504764;-35.33800476;Rural Disperso;Rural
LOBOS;0061JS0003;61;2;LOBOS;INICIAL Y PRIMARIA;JS;3;1;621357;0;0;4;4;-59.40429356;-35.22072716;Rural Disperso;Rural
LOBOS;0061JS0004;61;2;LOBOS;INICIAL Y PRIMARIA;JS;4;1;621358;0;0;6;6;-59.0697263;-35.26530209;Rural Disperso;Rural
LOBOS;0061JS0005;61;2;LOBOS;INICIAL Y PRIMARIA;JS;5;1;621359;0;0;5;5;-59.07327249;-35.38347699;Rural Disperso;Rural
LOBOS;0061JS0006;61;2;LOBOS;INICIAL Y PRIMARIA;JS;6;1;621263;0;0;14;14;-59.12295902;-35.17061225;Urbano                        ;Urbano
LOBOS;0061JS0007;61;2;LOBOS;INICIAL Y PRIMARIA;JS;7;1;621392;0;0;18;18;-59.16304468;-35.1382391;Rural Disperso;Rural
LOBOS;0061JS0008;61;2;LOBOS;INICIAL Y PRIMARIA;JS;8;1;621461;0;0;11;11;-58.99644796;-35.24882525;Rural Disperso;Rural
LOBOS;0061JS0009;61;2;LOBOS;INICIAL Y PRIMARIA;JS;9;1;621464;0;0;2;2;-59.27278424;-35.31385245;Rural Disperso;Rural
LOBOS;0061JS0010;61;2;LOBOS;INICIAL Y PRIMARIA;JS;10;2;621463;0;0;5;5;-58.92045567;-35.30884041;Rural Disperso;Rural
LOBOS;0061JS0011;61;2;LOBOS;INICIAL Y PRIMARIA;JS;11;2;621406;0;0;9;9;-59.23813659;-35.16689739;Rural Disperso;Rural
LOBOS;0061JS0012;61;2;LOBOS;INICIAL Y PRIMARIA;JS;12;2;621468;0;0;13;13;-59.13360253;-35.27455927;Rural Agrupado;Rural
LOBOS;0061JS0013;61;2;LOBOS;INICIAL Y PRIMARIA;JS;13;2;621465;0;0;4;4;-59.15316243;-35.07566115;Rural Disperso;Rural
LOBOS;0061JS0014;61;2;LOBOS;INICIAL Y PRIMARIA;JS;14;2;621631;0;0;2;2;-59.45226578;-35.28789638;Rural Disperso;Rural
LOBOS;0061PP0001;61;2;LOBOS;INICIAL Y PRIMARIA;PP;1;1;611008;0;0;336;336;-59.09590327;-35.18429731;Urbano                        ;Urbano
LOBOS;0061PP0002;61;2;LOBOS;INICIAL Y PRIMARIA;PP;2;1;604485;0;0;269;269;-59.08698426;-35.14892544;Urbano                        ;Urbano
LOBOS;0061PP0003;61;2;LOBOS;INICIAL Y PRIMARIA;PP;3;1;602369;0;0;13;13;-59.23830051;-35.16729246;Rural Disperso;Rural
LOBOS;0061PP0004;61;2;LOBOS;INICIAL Y PRIMARIA;PP;4;1;604487;38;0;39;77;-59.12280426;-35.17069247;Urbano                        ;Urbano
LOBOS;0061PP0005;61;2;LOBOS;INICIAL Y PRIMARIA;PP;5;1;611011;50;0;50;100;-59.11176616;-35.18379753;Urbano                        ;Urbano
LOBOS;0061PP0006;61;2;LOBOS;INICIAL Y PRIMARIA;PP;6;1;611001;105;0;245;350;-59.09677803;-35.19255867;Urbano                        ;Urbano
LOBOS;0061PP0007;61;2;LOBOS;INICIAL Y PRIMARIA;PP;7;1;604488;95;0;150;245;-59.0921113;-35.17123826;Urbano                        ;Urbano
LOBOS;0061PP0008;61;2;LOBOS;INICIAL Y PRIMARIA;PP;8;1;602370;0;0;44;44;-59.04337583;-35.06311821;Rural Disperso;Rural
LOBOS;0061PP0009;61;2;LOBOS;INICIAL Y PRIMARIA;PP;9;1;611014;95;0;130;225;-59.07893623;-35.17744905;Urbano                        ;Urbano
LOBOS;0061PP0010;61;2;LOBOS;INICIAL Y PRIMARIA;PP;10;2;602368;0;0;13;13;-59.12390197;-35.11033048;Rural Disperso;Rural
LOBOS;0061PP0011;61;2;LOBOS;INICIAL Y PRIMARIA;PP;11;2;611002;95;0;120;215;-59.09033583;-35.18680984;Urbano                        ;Urbano
LOBOS;0061PP0012;61;2;LOBOS;INICIAL Y PRIMARIA;PP;12;2;602367;0;0;2;2;-59.45187566;-35.28776555;Rural Disperso;Rural
LOBOS;0061PP0014;61;2;LOBOS;INICIAL Y PRIMARIA;PP;14;2;602365;0;0;37;37;-59.16322621;-35.13803605;Rural Disperso;Rural
LOBOS;0061PP0015;61;2;LOBOS;INICIAL Y PRIMARIA;PP;15;2;602364;0;0;39;39;-59.34207164;-35.20178454;Rural Agrupado;Rural
LOBOS;0061PP0016;61;2;LOBOS;INICIAL Y PRIMARIA;PP;16;2;602363;0;0;9;9;-59.48688484;-35.24539675;Rural Agrupado;Rural
LOBOS;0061PP0017;61;2;LOBOS;INICIAL Y PRIMARIA;PP;17;2;602362;0;0;27;27;-58.9958688;-35.24892075;Rural Disperso;Rural
LOBOS;0061PP0019;61;2;LOBOS;INICIAL Y PRIMARIA;PP;19;2;611010;0;0;93;93;-59.11169754;-35.15182526;Urbano                        ;Urbano
LOBOS;0061PP0020;61;2;LOBOS;INICIAL Y PRIMARIA;PP;20;2;608124;0;0;5;5;-59.27208654;-35.31346528;Rural Disperso;Rural
LOBOS;0061PP0021;61;2;LOBOS;INICIAL Y PRIMARIA;PP;21;2;602360;6;0;90;96;-59.16842108;-35.30147479;Rural Agrupado;Rural
LOBOS;0061PP0022;61;2;LOBOS;INICIAL Y PRIMARIA;PP;22;2;608123;0;0;4;4;-59.1476951;-35.23188829;Rural Disperso;Rural
LOBOS;0061PP0023;61;2;LOBOS;INICIAL Y PRIMARIA;PP;23;2;602359;0;0;7;7;-59.15259946;-35.07601086;Rural Disperso;Rural
LOBOS;0061PP0024;61;2;LOBOS;INICIAL Y PRIMARIA;PP;24;2;608122;0;0;13;13;-59.0698969;-35.26521186;Rural Disperso;Rural
LOBOS;0061PP0025;61;2;LOBOS;INICIAL Y PRIMARIA;PP;25;2;602358;0;0;9;9;-59.07348716;-35.38351076;Rural Disperso;Rural
LOBOS;0061PP0026;61;2;LOBOS;INICIAL Y PRIMARIA;PP;26;2;611013;0;0;90;90;-59.0904228;-35.16101704;Urbano                        ;Urbano
LOBOS;0061PP0028;61;2;LOBOS;INICIAL Y PRIMARIA;PP;28;2;602356;0;0;6;6;-58.92086759;-35.30932848;Rural Disperso;Rural
LOBOS;0061PP0029;61;2;LOBOS;INICIAL Y PRIMARIA;PP;29;2;602355;0;0;14;14;-58.90575635;-35.23217437;Rural Disperso;Rural
LOBOS;0061PP0030;61;2;LOBOS;INICIAL Y PRIMARIA;PP;30;2;602354;0;0;6;6;-59.22485245;-35.33765614;Rural Disperso;Rural
LOBOS;0061PP0032;61;2;LOBOS;INICIAL Y PRIMARIA;PP;32;2;608121;0;0;23;23;-59.13346925;-35.27441893;Rural Agrupado;Rural
LOBOS;0061PP0034;61;2;LOBOS;INICIAL Y PRIMARIA;PP;34;2;602352;0;0;5;5;-59.18169991;-35.35559311;Rural Disperso;Rural
LOBOS;0061PP0036;61;2;LOBOS;INICIAL Y PRIMARIA;PP;36;2;602376;0;0;3;3;-59.40420299;-35.22098605;Rural Disperso;Rural
LOBOS;0061PP0037;61;2;LOBOS;INICIAL Y PRIMARIA;PP;37;2;611007;0;556;0;556;-59.09527259;-35.19461957;Urbano                        ;Urbano
LOBOS;0061SC0001;61;2;LOBOS;INICIAL Y PRIMARIA;SC;1;1;616526;170;0;170;340;-59.08880874;-35.15493728;12;Rural
LUJAN;0063EE0501;63;2;LUJAN;INICIAL Y PRIMARIA;EE;501;3;610017;103;0;310;413;-59.112048;-34.570064;Urbano                        ;Urbano
LUJAN;0063EE0502;63;2;LUJAN;INICIAL Y PRIMARIA;EE;502;3;612563;36;0;85;121;-59.12278;-34.581506;Urbano                        ;Urbano
LUJAN;0063JI0901;63;2;LUJAN;INICIAL Y PRIMARIA;JI;901;3;603595;0;0;179;179;-59.109322;-34.562398;Urbano                        ;Urbano
LUJAN;0063JI0902;63;2;LUJAN;INICIAL Y PRIMARIA;JI;902;3;605560;0;0;149;149;-59.180638;-34.571275;Urbano                        ;Urbano
LUJAN;0063JI0903;63;2;LUJAN;INICIAL Y PRIMARIA;JI;903;3;610018;0;0;161;161;-59.11354;-34.578703;Urbano                        ;Urbano
LUJAN;0063JI0904;63;2;LUJAN;INICIAL Y PRIMARIA;JI;904;3;605559;0;0;66;66;-59.173156;-34.601827;Urbano                        ;Urbano
LUJAN;0063JI0905;63;2;LUJAN;INICIAL Y PRIMARIA;JI;905;3;609777;0;0;142;142;-59.102756;-34.559893;Urbano                        ;Urbano
LUJAN;0063JI0906;63;2;LUJAN;INICIAL Y PRIMARIA;JI;906;3;603769;37;0;127;164;-59.122508;-34.548383;Urbano                        ;Urbano
LUJAN;0063JI0907;63;2;LUJAN;INICIAL Y PRIMARIA;JI;907;3;603597;0;0;135;135;-59.075655;-34.493226;Urbano                        ;Urbano
LUJAN;0063JI0908;63;2;LUJAN;INICIAL Y PRIMARIA;JI;908;3;603599;0;0;93;93;-59.129258;-34.430453;Urbano                        ;Urbano
LUJAN;0063JI0909;63;2;LUJAN;INICIAL Y PRIMARIA;JI;909;3;610036;0;0;135;135;-59.126091;-34.566217;Urbano                        ;Urbano
LUJAN;0063JI0910;63;2;LUJAN;INICIAL Y PRIMARIA;JI;910;3;608781;0;0;112;112;-59.108888;-34.581271;Urbano                        ;Urbano
LUJAN;0063JI0911;63;2;LUJAN;INICIAL Y PRIMARIA;JI;911;3;610013;32;0;86;118;-59.082678;-34.560546;Urbano                        ;Urbano
LUJAN;0063JI0912;63;2;LUJAN;INICIAL Y PRIMARIA;JI;912;3;610035;0;0;69;69;-59.203686;-34.555937;Urbano                        ;Urbano
LUJAN;0063JI0913;63;2;LUJAN;INICIAL Y PRIMARIA;JI;913;3;605561;0;0;37;37;-59.172962;-34.611098;Urbano                        ;Urbano
LUJAN;0063JI0914;63;2;LUJAN;INICIAL Y PRIMARIA;JI;914;3;610014;0;0;67;67;-59.107788;-34.555401;Urbano                        ;Urbano
LUJAN;0063JI0915;63;2;LUJAN;INICIAL Y PRIMARIA;JI;915;3;610034;0;0;34;34;-59.221186;-34.483529;Rural Agrupado;Rural
LUJAN;0063JI0916;63;2;LUJAN;INICIAL Y PRIMARIA;JI;916;3;608777;0;0;93;93;-59.093321;-34.571564;Urbano                        ;Urbano
LUJAN;0063JI0917;63;2;LUJAN;INICIAL Y PRIMARIA;JI;917;3;603767;0;0;46;46;-59.142757;-34.544987;Urbano                        ;Urbano
LUJAN;0063JI0918;63;2;LUJAN;INICIAL Y PRIMARIA;JI;918;3;608783;0;0;67;67;-59.094128;-34.583297;Urbano                        ;Urbano
LUJAN;0063JI0919;63;2;LUJAN;INICIAL Y PRIMARIA;JI;919;3;603779;0;0;75;75;-59.104656;-34.547835;Urbano                        ;Urbano
LUJAN;0063JI0920;63;2;LUJAN;INICIAL Y PRIMARIA;JI;920;3;610015;0;0;61;61;-59.101083;-34.577241;Urbano                        ;Urbano
LUJAN;0063JI0921;63;2;LUJAN;INICIAL Y PRIMARIA;JI;921;3;603786;0;0;71;71;-59.087067;-34.568329;Urbano                        ;Urbano
LUJAN;0063JI0922;63;2;LUJAN;INICIAL Y PRIMARIA;JI;922;3;609789;0;0;19;19;-59.051516;-34.447661;Rural Disperso;Rural
LUJAN;0063JI0923;63;2;LUJAN;INICIAL Y PRIMARIA;JI;923;3;609791;5;0;13;18;-59.180038;-34.534945;Rural Disperso;Rural
LUJAN;0063JI0924;63;2;LUJAN;INICIAL Y PRIMARIA;JI;924;3;609774;0;0;135;135;-59.113727;-34.571946;Urbano                        ;Urbano
LUJAN;0063JI0925;63;2;LUJAN;INICIAL Y PRIMARIA;JI;925;3;613589;10;0;18;28;-59.129038;-34.596206;Urbano                        ;Urbano
LUJAN;0063JI0926;63;2;LUJAN;INICIAL Y PRIMARIA;JI;926;3;622148;64;0;250;314;-59.014842;-34.587035;Urbano                        ;Urbano
LUJAN;0063JI0927;63;2;LUJAN;INICIAL Y PRIMARIA;JI;927;3;622833;0;0;75;75;-59.183195;-34.562871;Urbano                        ;Urbano
LUJAN;0063JS0001;63;2;LUJAN;INICIAL Y PRIMARIA;JS;1;1;621507;0;0;7;7;-59.005366;-34.548995;Rural Disperso;Rural
LUJAN;0063JS0002;63;2;LUJAN;INICIAL Y PRIMARIA;JS;2;1;621412;7;0;10;17;-59.17276;-34.455685;Rural Disperso;Rural
LUJAN;0063JS0004;63;2;LUJAN;INICIAL Y PRIMARIA;JS;4;1;617150;0;0;6;6;-59.188825;-34.751039;Rural Disperso;Rural
LUJAN;0063JS0005;63;2;LUJAN;INICIAL Y PRIMARIA;JS;5;1;622123;0;0;3;3;-59.1307814;-34.72717045;Rural Disperso;Rural
LUJAN;0063PP0001;63;2;LUJAN;INICIAL Y PRIMARIA;PP;1;1;602806;0;548;0;548;-59.11833556;-34.56363928;Urbano                        ;Urbano
LUJAN;0063PP0002;63;2;LUJAN;INICIAL Y PRIMARIA;PP;2;1;602805;70;0;247;317;-59.092419;-34.571946;Urbano                        ;Urbano
LUJAN;0063PP0003;63;2;LUJAN;INICIAL Y PRIMARIA;PP;3;1;603609;39;0;39;78;-59.1147;-34.514535;Rural Disperso;Rural
LUJAN;0063PP0004;63;2;LUJAN;INICIAL Y PRIMARIA;PP;4;1;610016;0;0;200;200;-59.203888;-34.556124;Urbano                        ;Urbano
LUJAN;0063PP0005;63;2;LUJAN;INICIAL Y PRIMARIA;PP;5;1;603610;0;0;15;15;-59.130691;-34.727292;Rural Disperso;Rural
LUJAN;0063PP0006;63;2;LUJAN;INICIAL Y PRIMARIA;PP;6;1;603765;93;0;93;186;-59.221072;-34.483551;Rural Agrupado;Rural
LUJAN;0063PP0007;63;2;LUJAN;INICIAL Y PRIMARIA;PP;7;1;610012;38;0;247;285;-59.126063;-34.565147;Urbano                        ;Urbano
LUJAN;0063PP0008;63;2;LUJAN;INICIAL Y PRIMARIA;PP;8;1;603615;18;0;43;61;-59.180579;-34.535255;Rural Disperso;Rural
LUJAN;0063PP0009;63;2;LUJAN;INICIAL Y PRIMARIA;PP;9;1;603598;0;0;280;280;-59.076938;-34.489555;Urbano                        ;Urbano
LUJAN;0063PP0010;63;2;LUJAN;INICIAL Y PRIMARIA;PP;10;2;608780;51;0;152;203;-59.099819;-34.58453;Urbano                        ;Urbano
LUJAN;0063PP0011;63;2;LUJAN;INICIAL Y PRIMARIA;PP;11;2;608774;36;0;232;268;-59.117341;-34.568676;Urbano                        ;Urbano
LUJAN;0063PP0013;63;2;LUJAN;INICIAL Y PRIMARIA;PP;13;2;609778;0;0;217;217;-59.129453;-34.430293;Urbano                        ;Urbano
LUJAN;0063PP0014;63;2;LUJAN;INICIAL Y PRIMARIA;PP;14;2;609779;0;0;411;411;-59.11008213;-34.56565714;Urbano                        ;Urbano
LUJAN;0063PP0015;63;2;LUJAN;INICIAL Y PRIMARIA;PP;15;2;603764;0;0;140;140;-59.144008;-34.544666;Urbano                        ;Urbano
LUJAN;0063PP0016;63;2;LUJAN;INICIAL Y PRIMARIA;PP;16;2;605555;19;0;63;82;-59.173531;-34.601429;Urbano                        ;Urbano
LUJAN;0063PP0017;63;2;LUJAN;INICIAL Y PRIMARIA;PP;17;2;603608;0;0;24;24;-59.00488;-34.548466;Rural Disperso;Rural
LUJAN;0063PP0018;63;2;LUJAN;INICIAL Y PRIMARIA;PP;18;2;609787;36;0;61;97;-59.051146;-34.447669;Rural Disperso;Rural
